Shape Area,Quality Flags,GeoUID,Type,Households,CD_UID,Dwellings,Population,name,CSD_UID,CT_UID,CMA_UID,Region Name,Area (sq km),Population (n),Total private dwellings (n),Population density per square kilometre,Median Value of Dwellings ($),Median monthly shelter costs for owned dwellings ($),Median monthly shelter costs for rented dwellings ($),Occupied private dwellings (n),Single-detached house,Semi-detached house,Row house,Apartment or flat in a duplex,Apartment with <5 stories,Apartment with 5 or more stories,Other single attached house,No Bedrooms,1 Bedroom,2 Bedrooms,3 Bedrooms,4 or more bedrooms,Dwelling Density
0.0769,"0","35201489",DA,"162","3520","167","459","35201489","3520005","5350104.00","35535","35201489",0.0769,459,167,5968.8,1600000,2040,2300,165,125,5,0,15,15,0,0,0,0,30,45,85,2171.65149544863
0.0548,"0","35201490",DA,"157","3520","160","463","35201490","3520005","5350104.00","35535","35201490",0.0548,463,160,8448.9,1510000,1360,,160,105,45,0,5,5,0,0,0,0,15,80,65,2919.70802919708
0.0595,"0","35201491",DA,"229","3520","244","557","35201491","3520005","5350104.00","35535","35201491",0.0595,557,244,9361.3,1400000,1760,1570,230,70,20,0,10,125,0,0,0,45,85,65,35,4100.84033613445
0.1236,"0","35201493",DA,"263","3520","275","727","35201493","3520005","5350150.00","35535","35201493",0.1236,727,275,5881.9,1600000,2820,,260,200,10,0,10,40,0,0,0,20,20,145,65,2224.91909385113
0.5284,"0","35201495",DA,"287","3520","293","890","35201495","3520005","5350150.00","35535","35201495",0.5284,890,293,1684.3,2120000,1570,,285,275,0,0,5,5,0,0,0,0,30,105,160,554.504163512491
0.4521,"0","35201496",DA,"758","3520","801","1353","35201496","3520005","5350228.00","35535","35201496",0.4521,1353,801,2992.7,1500000,2140,2500,755,90,0,10,5,190,465,0,0,185,445,55,65,1771.73191771732
0.1372,"0","35201497",DA,"213","3520","227","551","35201497","3520005","5350227.00","35535","35201497",0.1372,551,227,4016,2300000,2940,1600,215,130,0,0,5,75,0,0,0,10,70,35,100,1654.51895043732
0.1077,"0","35201498",DA,"122","3520","127","394","35201498","3520005","5350228.00","35535","35201498",0.1077,394,127,3658.3,2800000,1530,,120,125,0,0,0,0,0,0,0,0,0,0,120,1179.20148560817
0.1484,"0","35201499",DA,"174","3520","174","530","35201499","3520005","5350229.00","35535","35201499",0.1484,530,174,3571.4,2500000,2500,,170,175,0,0,0,0,0,0,0,0,0,40,125,1172.50673854447
0.1567,"0","35201500",DA,"192","3520","196","554","35201500","3520005","5350227.00","35535","35201500",0.1567,554,196,3535.4,2220000,1600,,195,185,0,0,5,0,0,0,0,0,0,65,125,1250.79770261646
0.1238,"0","35201503",DA,"195","3520","197","563","35201503","3520005","5350226.00","35535","35201503",0.1238,563,197,4547.7,2000000,1310,,195,195,0,0,0,0,0,0,0,0,15,110,70,1591.27625201939
0.1045,"0","35201504",DA,"153","3520","157","404","35201504","3520005","5350226.00","35535","35201504",0.1045,404,157,3866,2200000,1290,,155,155,0,0,0,0,0,0,0,0,0,55,85,1502.39234449761
0.2374,"0","35201505",DA,"194","3520","199","532","35201505","3520005","5350226.00","35535","35201505",0.2374,532,199,2240.9,2000000,1500,1880,195,170,5,0,5,15,0,0,0,15,25,70,75,838.247683235046
0.198,"0","35201506",DA,"246","3520","255","647","35201506","3520005","5350227.00","35535","35201506",0.198,647,255,3267.7,2000000,1420,,250,230,0,0,0,20,0,0,0,25,10,105,115,1287.87878787879
0.1942,"0","35201507",DA,"369","3520","384","852","35201507","3520005","5350218.00","35535","35201507",0.1942,852,384,4387.2,1500000,1440,2200,370,240,0,0,10,5,110,0,0,50,115,120,80,1977.3429454171
0.1679,"0","35201508",DA,"267","3520","280","734","35201508","3520005","5350218.00","35535","35201508",0.1679,734,280,4371.6,2000000,1250,1350,270,235,0,0,5,25,0,0,0,0,50,120,110,1667.65932102442
0.131,"0","35201509",DA,"184","3520","188","548","35201509","3520005","5350218.00","35535","35201509",0.131,548,188,4183.2,1700000,1310,,185,180,0,0,5,0,0,0,0,0,15,100,65,1435.11450381679
0.1833,"0","35201510",DA,"196","3520","203","540","35201510","3520005","5350218.00","35535","35201510",0.1833,540,203,2946,2000000,1400,,195,190,0,0,5,0,0,0,0,0,25,85,100,1107.47408619749
0.2037,"0","35201511",DA,"211","3520","215","609","35201511","3520005","5350219.00","35535","35201511",0.2037,609,215,2989.7,1800000,2020,,210,210,0,0,0,0,0,0,0,0,10,80,125,1055.47373588611
0.2494,"0","35201652",DA,"203","3520","209","564","35201652","3520005","5350223.02","35535","35201652",0.2494,564,209,2261.4,1200000,1980,,200,180,0,10,5,5,0,0,0,0,30,85,90,838.011226944667
0.132,"0","35201656",DA,"157","3520","171","416","35201656","3520005","5350223.02","35535","35201656",0.132,416,171,3151.5,1500000,2180,1380,155,120,5,0,5,25,0,0,0,10,20,60,65,1295.45454545455
0.215,"0","35201657",DA,"195","3520","212","454","35201657","3520005","5350213.01","35535","35201657",0.215,454,212,2111.6,1200000,2160,1500,195,135,0,0,10,5,40,5,0,20,20,55,65,986.046511627907
0.1629,"0","35201658",DA,"165","3520","172","481","35201658","3520005","5350213.01","35535","35201658",0.1629,481,172,2952.7,1800000,2520,,165,135,0,0,20,5,0,0,0,0,20,50,95,1055.86249232658
3.5715,"0","35201663",DA,"2053","3520","2170","3922","35201663","3520005","5350213.02","35535","35201663",3.5715,3922,2170,1098.1,600000,1820,1940,2055,5,0,5,5,15,2020,0,20,965,1030,65,0,607.587848243035
1.0865,"0","35201664",DA,"915","3520","969","1992","35201664","3520005","5350214.00","35535","35201664",1.0865,1992,969,1833.4,990000,2460,2360,915,105,40,285,15,35,430,0,0,200,285,280,140,891.854578923148
0.1444,"0","35201675",DA,"342","3520","354","748","35201675","3520005","5350214.00","35535","35201675",0.1444,748,354,5180.1,1000000,1740,2020,340,165,20,0,10,0,140,0,0,110,115,65,60,2451.52354570637
0.2373,"0","35201676",DA,"306","3520","320","826","35201676","3520005","5350219.00","35535","35201676",0.2373,826,320,3480.8,1510000,1550,1660,305,270,0,0,15,20,0,0,0,0,95,75,115,1348.50400337126
0.2585,"0","35201690",DA,"235","3520","239","674","35201690","3520005","5350226.00","35535","35201690",0.2585,674,239,2607.4,1500000,1860,,235,200,25,0,0,5,0,0,0,0,15,130,80,924.564796905222
0.091,"0","35202006",DA,"121","3520","133","331","35202006","3520005","5350311.02","35535","35202006",0.091,331,133,3637.4,1000000,1720,1440,120,75,5,0,5,35,0,0,0,0,40,25,60,1461.53846153846
0.1161,"0","35202007",DA,"169","3520","177","580","35202007","3520005","5350311.02","35535","35202007",0.1161,580,177,4995.7,900000,840,1680,165,80,25,30,25,10,0,0,0,15,10,65,65,1524.54780361757
1.9268,"0","35202013",DA,"788","3520","875","2078","35202013","3520005","5350311.06","35535","35202013",1.9268,2078,875,1078.5,900000,2300,1130,785,115,220,150,45,120,135,0,45,120,115,140,345,454.120822088437
0.4186,"0","35202097",DA,"158","3520","163","447","35202097","3520005","5350311.06","35535","35202097",0.4186,447,163,1067.8,,,1080,160,0,0,40,0,0,120,0,0,30,55,45,25,389.393215480172
7.258,"0","35202098",DA,"1018","3520","1202","2043","35202098","3520005","5350311.06","35535","35202098",7.258,2043,1202,281.5,564000,1840,1860,1020,15,0,0,0,5,990,0,10,740,240,55,0,165.610360980986
0.152,"0","35202106",DA,"196","3520","203","586","35202106","3520005","5350310.02","35535","35202106",0.152,586,203,3855.3,1400000,990,2000,195,155,0,0,35,0,0,0,0,10,15,110,80,1335.52631578947
0.1926,"0","35202108",DA,"524","3520","545","1316","35202108","3520005","5350297.01","35535","35202108",0.1926,1316,545,6832.8,675000,1740,1500,520,140,10,0,30,65,275,0,0,70,300,75,80,2829.69885773624
0.19,"0","35202109",DA,"400","3520","417","969","35202109","3520005","5350297.01","35535","35202109",0.19,969,417,5100,650000,1570,1860,400,60,25,0,15,85,215,0,0,45,225,105,55,2194.73684210526
0.1722,"0","35202110",DA,"340","3520","349","801","35202110","3520005","5350297.02","35535","35202110",0.1722,801,349,4651.6,700000,1680,1860,340,115,0,0,25,40,160,0,0,45,160,65,65,2026.7131242741
0.1669,"0","35202135",DA,"215","3520","223","672","35202135","3520005","5350287.03","35535","35202135",0.1669,672,223,4026.4,1200000,890,1340,215,90,0,0,40,85,0,0,0,35,75,35,60,1336.12941881366
0.1525,"0","35202136",DA,"197","3520","218","528","35202136","3520005","5350287.03","35535","35202136",0.1525,528,218,3462.3,,,636,195,0,0,90,0,105,0,0,10,65,10,70,20,1429.50819672131
0.1145,"0","35202137",DA,"580","3520","624","1391","35202137","3520005","5350286.00","35535","35202137",0.1145,1391,624,12148.5,528000,2220,1520,580,5,0,250,45,160,120,0,10,215,160,165,25,5449.78165938865
0.1344,"0","35202138",DA,"151","3520","159","442","35202138","3520005","5350286.00","35535","35202138",0.1344,442,159,3288.7,1500000,1060,,150,105,5,10,25,5,0,0,0,0,25,35,65,1183.03571428571
0.1617,"0","35202139",DA,"187","3520","202","551","35202139","3520005","5350286.00","35535","35202139",0.1617,551,202,3407.5,1200000,860,1110,185,85,30,35,15,25,0,0,0,10,50,80,40,1249.22696351268
0.7692,"0","35202140",DA,"1722","3520","1828","3413","35202140","3520005","5350286.00","35535","35202140",0.7692,3413,1828,4437.1,600000,1900,1840,1725,80,0,860,40,205,535,0,20,940,545,165,40,2376.49505980239
0.6065,"0","35202141",DA,"153","3520","166","416","35202141","3520005","5350286.00","35535","35202141",0.6065,416,166,685.9,1200000,1390,,155,130,0,0,20,0,0,5,0,0,10,40,80,273.701566364386
0.1092,"0","35202151",DA,"152","3520","166","514","35202151","3520005","5350287.02","35535","35202151",0.1092,514,166,4707,1500000,1020,1210,155,115,0,0,35,0,5,0,0,20,25,40,60,1520.14652014652
0.7515,"0","35202152",DA,"1910","3520","2129","3603","35202152","3520005","5350288.00","35535","35202152",0.7515,3603,2129,4794.4,580000,1940,1760,1910,60,0,0,30,45,1760,5,35,990,775,80,20,2833.000665336
0.1084,"0","35202153",DA,"158","3520","169","515","35202153","3520005","5350288.00","35535","35202153",0.1084,515,169,4750.9,1200000,1840,1640,160,85,0,0,25,45,0,0,0,45,20,55,40,1559.0405904059
0.0882,"0","35202154",DA,"133","3520","139","327","35202154","3520005","5350288.00","35535","35202154",0.0882,327,139,3707.5,1250000,1080,900,135,55,0,0,25,45,0,0,20,25,15,35,45,1575.96371882086
0.1049,"0","35202155",DA,"226","3520","237","579","35202155","3520005","5350288.00","35535","35202155",0.1049,579,237,5519.5,1600000,1480,1310,230,50,0,0,25,150,0,0,0,100,75,0,40,2259.29456625357
0.1924,"0","35202156",DA,"175","3520","182","547","35202156","3520005","5350288.00","35535","35202156",0.1924,547,182,2843,1800000,1510,,175,165,0,0,15,0,0,0,0,15,15,35,100,945.945945945946
0.559,"0","35202157",DA,"123","3520","126","376","35202157","3520005","5350288.00","35535","35202157",0.559,376,126,672.6,1400000,3320,1200,120,75,0,0,15,35,0,0,0,10,50,35,45,225.402504472272
4.6465,"0","35202159",DA,"653","3520","689","1744","35202159","3520005","5350296.00","35535","35202159",4.6465,1744,689,375.3,900000,2640,2160,655,165,100,75,135,140,40,0,0,20,220,300,125,148.283654363499
0.0568,"0","35202222",DA,"309","3520","329","729","35202222","3520005","5350169.01","35535","35202222",0.0568,729,329,12834.5,730000,2500,1300,310,5,10,0,0,80,210,0,0,115,155,40,0,5792.25352112676
0.0738,"0","35202223",DA,"233","3520","253","604","35202223","3520005","5350169.01","35535","35202223",0.0738,604,253,8184.3,950000,920,1530,235,135,10,0,55,35,0,0,0,10,80,105,30,3428.18428184282
0.0359,"0","35202224",DA,"123","3520","137","341","35202224","3520005","5350169.01","35535","35202224",0.0359,341,137,9498.6,950000,1980,1210,120,70,5,0,45,0,0,0,0,10,45,50,20,3816.15598885794
0.0386,"0","35202225",DA,"201","3520","243","437","35202225","3520005","5350169.01","35535","35202225",0.0386,437,243,11321.2,800000,1580,1190,200,35,5,0,25,135,0,0,25,65,70,30,0,6295.33678756477
0.0578,"0","35202226",DA,"167","3520","189","427","35202226","3520005","5350168.00","35535","35202226",0.0578,427,189,7387.5,1200000,1000,1020,165,95,10,0,10,50,0,0,0,15,65,40,20,3269.89619377163
0.0575,"0","35202227",DA,"244","3520","268","485","35202227","3520005","5350168.00","35535","35202227",0.0575,485,268,8434.8,1000000,840,950,245,70,15,0,10,60,85,0,10,115,80,35,15,4660.86956521739
0.0906,"0","35202228",DA,"201","3520","212","561","35202228","3520005","5350168.00","35535","35202228",0.0906,561,212,6192.1,1100000,1460,,205,145,20,0,25,15,0,0,0,10,60,100,40,2339.95584988962
0.0535,"0","35202229",DA,"161","3520","167","439","35202229","3520005","5350168.00","35535","35202229",0.0535,439,167,8205.6,1100000,1520,,160,90,25,0,10,40,0,0,0,10,45,65,40,3121.4953271028
0.2033,"0","35202254",DA,"142","3520","145","435","35202254","3520005","5350166.00","35535","35202254",0.2033,435,145,2139.7,2800000,1680,,145,145,0,0,0,0,0,0,0,0,0,20,135,713.231677324152
0.0723,"0","35202255",DA,"176","3520","191","453","35202255","3520005","5350166.00","35535","35202255",0.0723,453,191,6265.6,1700000,2220,1200,180,115,0,0,0,60,0,0,0,35,25,70,30,2641.7704011065
0.0782,"0","35202256",DA,"146","3520","150","480","35202256","3520005","5350166.00","35535","35202256",0.0782,480,150,6138.1,2200000,1570,,145,135,0,0,5,5,5,0,0,0,10,45,80,1918.15856777494
0.0699,"0","35202257",DA,"269","3520","284","564","35202257","3520005","5350166.00","35535","35202257",0.0699,564,284,8068.7,2000000,2400,1030,270,100,0,0,0,20,140,0,35,110,10,50,70,4062.94706723891
0.0917,"0","35202261",DA,"182","3520","192","494","35202261","3520005","5350132.00","35535","35202261",0.0917,494,192,5387.1,3000000,1700,1550,185,100,0,0,5,75,5,0,0,35,25,15,105,2093.7840785169
0.1295,"0","35202271",DA,"129","3520","136","426","35202271","3520005","5350278.00","35535","35202271",0.1295,426,136,3289.6,2240000,1550,,130,105,0,0,20,0,0,0,0,0,0,25,90,1050.19305019305
0.1116,"0","35202272",DA,"164","3520","173","565","35202272","3520005","5350278.00","35535","35202272",0.1116,565,173,5062.7,2000000,1840,,165,125,5,0,35,5,0,0,0,10,15,40,105,1550.17921146953
0.192,"0","35202276",DA,"166","3520","185","646","35202276","3520005","5350278.00","35535","35202276",0.192,646,185,3364.6,2000000,2580,,170,130,5,0,25,5,0,0,0,15,10,20,130,963.541666666667
0.0481,"0","35202277",DA,"186","3520","197","556","35202277","3520005","5350278.00","35535","35202277",0.0481,556,197,11559.3,,,1340,185,15,0,0,5,170,0,0,10,25,75,60,10,4095.6340956341
0.121,"0","35202278",DA,"219","3520","244","704","35202278","3520005","5350278.00","35535","35202278",0.121,704,244,5818.2,1300000,2440,1510,220,90,0,0,60,65,0,0,0,35,80,45,80,2016.52892561983
0.1518,"0","35202279",DA,"654","3520","705","1310","35202279","3520005","5350287.03","35535","35202279",0.1518,1310,705,8629.8,500000,1450,568,655,0,0,0,0,420,230,0,35,295,220,95,0,4644.26877470356
0.0131,"0","35202280",DA,"82","3520","90","189","35202280","3520005","5350287.03","35535","35202280",0.0131,189,90,14427.5,,,500,85,0,0,0,0,80,0,0,0,20,45,25,0,6870.22900763359
0.0903,"0","35202281",DA,"215","3520","223","631","35202281","3520005","5350278.00","35535","35202281",0.0903,631,223,6987.8,1800000,1860,1510,215,40,0,0,10,165,0,0,0,30,65,90,25,2469.54595791805
0.1169,"0","35202282",DA,"180","3520","195","473","35202282","3520005","5350279.01","35535","35202282",0.1169,473,195,4046.2,1200000,890,1530,180,40,0,0,5,130,0,0,0,20,65,75,20,1668.09238665526
0.1761,"0","35202283",DA,"184","3520","196","543","35202283","3520005","5350279.01","35535","35202283",0.1761,543,196,3083.5,1200000,1020,1370,185,115,0,0,10,55,0,0,0,0,25,75,90,1113.0039750142
0.1767,"0","35202284",DA,"239","3520","252","561","35202284","3520005","5350279.01","35535","35202284",0.1767,561,252,3174.9,1300000,960,1300,235,105,0,0,35,45,60,0,0,65,70,55,85,1426.14601018676
0.1158,"0","35202298",DA,"148","3520","155","399","35202298","3520005","5350279.01","35535","35202298",0.1158,399,155,3445.6,1400000,960,,145,115,5,0,30,0,0,0,0,0,10,70,55,1338.51468048359
0.1595,"0","35202299",DA,"194","3520","200","498","35202299","3520005","5350279.01","35535","35202299",0.1595,498,200,3122.3,1390000,940,1200,195,150,0,0,30,15,0,0,0,15,55,70,55,1253.91849529781
0.1721,"0","35202300",DA,"198","3520","219","533","35202300","3520005","5350279.01","35535","35202300",0.1721,533,219,3097,1200000,1000,1640,200,110,5,0,40,40,5,0,0,0,40,80,75,1272.51597908193
0.1477,"0","35202301",DA,"226","3520","241","631","35202301","3520005","5350279.01","35535","35202301",0.1477,631,241,4272.2,1500000,1420,1740,225,100,0,5,30,85,0,0,0,35,80,85,55,1631.68584969533
0.131,"0","35202302",DA,"179","3520","186","556","35202302","3520005","5350278.00","35535","35202302",0.131,556,186,4244.3,2000000,1600,1500,175,140,5,0,30,5,0,0,0,15,25,20,105,1419.84732824427
0.0752,"0","35202303",DA,"157","3520","165","474","35202303","3520005","5350278.00","35535","35202303",0.0752,474,165,6303.2,2000000,1590,1700,160,85,0,0,10,65,0,0,0,10,0,55,70,2194.14893617021
0.1927,"0","35202304",DA,"177","3520","194","570","35202304","3520005","5350278.00","35535","35202304",0.1927,570,194,2958,2000000,1330,,180,145,0,0,25,0,10,0,0,0,15,25,115,1006.74623767514
0.1029,"0","35202305",DA,"266","3520","276","658","35202305","3520005","5350132.00","35535","35202305",0.1029,658,276,6394.6,3000000,1720,1520,265,105,0,0,10,35,115,0,30,70,45,10,115,2682.21574344023
0.0953,"0","35202306",DA,"177","3520","184","496","35202306","3520005","5350132.00","35535","35202306",0.0953,496,184,5204.6,2500000,1300,1480,180,95,0,0,5,45,30,0,0,0,65,35,75,1930.74501573977
0.1272,"0","35202309",DA,"203","3520","217","627","35202309","3520005","5350132.00","35535","35202309",0.1272,627,217,4929.2,2500000,1920,,205,165,5,0,5,25,0,0,0,20,0,35,125,1705.9748427673
0.1108,"0","35202310",DA,"161","3520","172","437","35202310","3520005","5350132.00","35535","35202310",0.1108,437,172,3944,1400000,1070,,160,90,0,25,40,0,0,0,0,0,35,105,30,1552.34657039711
0.0367,"0","35202311",DA,"206","3520","217","500","35202311","3520005","5350132.00","35535","35202311",0.0367,500,217,13624,1600000,1490,1150,205,30,0,0,10,5,160,0,0,110,65,25,10,5912.80653950954
0.0248,"0","35202316",DA,"348","3520","367","918","35202316","3520005","5350132.00","35535","35202316",0.0248,918,367,37016.1,,,1440,345,0,0,0,0,0,345,0,0,225,55,70,0,14798.3870967742
0.1064,"0","35202340",DA,"202","3520","228","424","35202340","3520005","5350139.01","35535","35202340",0.1064,424,228,3985,2000000,2260,1430,205,50,10,0,5,65,65,0,0,25,90,25,50,2142.85714285714
0.2316,"0","35202342",DA,"516","3520","552","961","35202342","3520005","5350139.01","35535","35202342",0.2316,961,552,4149.4,800000,1480,2100,515,80,0,0,0,165,270,0,0,185,270,25,65,2383.41968911917
0.0801,"0","35202343",DA,"176","3520","179","525","35202343","3520005","5350139.01","35535","35202343",0.0801,525,179,6554.3,2200000,2040,,180,135,30,0,10,0,0,0,0,0,15,70,90,2234.70661672909
0.07,"0","35202344",DA,"209","3520","212","604","35202344","3520005","5350141.01","35535","35202344",0.07,604,212,8628.6,1500000,2740,,210,100,100,0,10,0,0,0,0,0,15,140,60,3028.57142857143
0.0781,"0","35202345",DA,"371","3520","400","779","35202345","3520005","5350141.01","35535","35202345",0.0781,779,400,9974.4,1300000,1590,1640,370,60,60,10,10,195,35,0,0,140,85,90,50,5121.63892445583
0.039,"0","35202346",DA,"483","3520","524","913","35202346","3520005","5350139.01","35535","35202346",0.039,913,524,23410.3,1000000,1520,1820,485,45,5,0,5,10,420,0,10,295,115,35,20,13435.8974358974
0.0434,"0","35202347",DA,"240","3520","254","410","35202347","3520005","5350139.01","35535","35202347",0.0434,410,254,9447,2500000,1360,1550,240,50,0,0,5,100,80,0,0,165,15,15,35,5852.53456221198
0.18,"0","35202348",DA,"153","3520","162","465","35202348","3520005","5350138.00","35535","35202348",0.18,465,162,2583.3,3480000,2820,,150,135,0,0,5,20,0,0,0,0,10,15,120,900
0.179,"0","35202349",DA,"143","3520","145","455","35202349","3520005","5350138.00","35535","35202349",0.179,455,145,2541.9,3480000,2520,,145,140,0,0,0,0,0,0,0,0,0,25,115,810.055865921788
0.2835,"0","35202350",DA,"287","3520","329","685","35202350","3520005","5350138.00","35535","35202350",0.2835,685,329,2416.2,2600000,1640,1740,285,155,0,0,0,90,45,0,10,65,55,30,115,1160.49382716049
0.1562,"0","35202352",DA,"152","3520","158","488","35202352","3520005","5350138.00","35535","35202352",0.1562,488,158,3124.2,3480000,2300,,150,150,0,0,0,0,0,0,0,0,0,30,120,1011.52368758003
0.0538,"0","35202354",DA,"134","3520","139","390","35202354","3520005","5350142.00","35535","35202354",0.0538,390,139,7249.1,1800000,1150,,135,100,25,0,5,5,0,0,0,0,15,75,50,2583.64312267658
0.064,"0","35202356",DA,"173","3520","179","517","35202356","3520005","5350142.00","35535","35202356",0.064,517,179,8078.1,1800000,1660,,175,135,25,0,0,10,0,0,0,0,20,100,55,2796.875
0.083,"0","35202358",DA,"156","3520","163","461","35202358","3520005","5350142.00","35535","35202358",0.083,461,163,5554.2,2200000,1420,,155,120,25,0,5,0,0,0,0,0,10,80,65,1963.85542168675
0.1119,"0","35202359",DA,"229","3520","243","559","35202359","3520005","5350142.00","35535","35202359",0.1119,559,243,4995.5,2000000,1200,1490,230,95,20,0,25,85,0,0,10,60,55,65,55,2171.581769437
0.0985,"0","35202360",DA,"190","3520","203","539","35202360","3520005","5350141.02","35535","35202360",0.0985,539,203,5472.1,1900000,1540,,190,135,20,0,20,15,0,0,0,10,10,100,55,2060.91370558376
0.2225,"0","35202363",DA,"521","3520","544","1074","35202363","3520005","5350275.00","35535","35202363",0.2225,1074,544,4827,1800000,2440,,525,140,0,0,5,0,375,0,0,60,295,55,130,2444.94382022472
0.1201,"0","35202364",DA,"122","3520","125","399","35202364","3520005","5350275.00","35535","35202364",0.1201,399,125,3322.2,3480000,1720,,120,120,0,0,5,0,0,0,0,0,0,30,95,1040.79933388843
0.0715,"0","35202370",DA,"180","3520","186","530","35202370","3520005","5350141.02","35535","35202370",0.0715,530,186,7412.6,1600000,1170,,180,115,60,0,0,0,0,0,0,0,0,125,55,2601.3986013986
0.0883,"0","35202371",DA,"238","3520","247","699","35202371","3520005","5350141.01","35535","35202371",0.0883,699,247,7916.2,1800000,1270,2700,240,170,50,0,5,5,0,0,0,0,15,155,70,2797.28199320498
0.0773,"0","35202372",DA,"181","3520","193","478","35202372","3520005","5350141.01","35535","35202372",0.0773,478,193,6183.7,1700000,1370,1420,185,95,35,0,5,40,0,0,0,30,25,95,40,2496.765847348
0.0835,"0","35202373",DA,"386","3520","427","662","35202373","3520005","5350142.00","35535","35202373",0.0835,662,427,7928.1,1000000,1380,1460,385,50,15,0,5,155,160,0,0,220,95,40,15,5113.77245508982
0.0862,"0","35202374",DA,"253","3520","282","605","35202374","3520005","5350142.00","35535","35202374",0.0862,605,282,7018.6,2000000,1320,1450,255,100,35,10,15,95,0,0,15,65,30,100,35,3271.46171693736
0.0628,"0","35202375",DA,"187","3520","195","485","35202375","3520005","5350142.00","35535","35202375",0.0628,485,195,7722.9,1510000,2020,2100,190,95,15,0,5,75,0,0,0,15,60,85,35,3105.09554140127
0.9326,"0","35202398",DA,"447","3520","482","1165","35202398","3520005","5350275.00","35535","35202398",0.9326,1165,482,1249.2,2000000,2240,1550,445,215,0,0,0,225,0,0,0,115,110,70,165,516.834655800987
0.1233,"0","35202416",DA,"145","3520","164","443","35202416","3520005","5350299.01","35535","35202416",0.1233,443,164,3592.9,1600000,2700,1960,145,110,0,0,25,10,0,0,0,10,30,45,60,1330.08921330089
0.1443,"0","35202418",DA,"151","3520","160","415","35202418","3520005","5350299.01","35535","35202418",0.1443,415,160,2876,1960000,2340,,150,130,5,0,20,0,0,0,0,0,25,40,70,1108.80110880111
0.4315,"0","35202419",DA,"143","3520","146","392","35202419","3520005","5350299.01","35535","35202419",0.4315,392,146,908.5,2000000,2420,1000,145,110,0,0,35,0,0,0,0,10,20,30,75,338.354577056779
0.0552,"0","35202431",DA,"1321","3520","1434","2658","35202431","3520005","5350322.01","35535","35202431",0.0552,2658,1434,48152.2,600000,1620,2000,1320,0,0,0,5,0,1320,0,10,500,745,60,0,25978.2608695652
0.1393,"0","35202436",DA,"175","3520","192","516","35202436","3520005","5350322.02","35535","35202436",0.1393,516,192,3704.2,1600000,1360,2000,175,115,5,10,40,5,5,0,0,10,15,60,90,1378.32017229002
0.1204,"0","35202597",DA,"167","3520","183","492","35202597","3520005","5350299.01","35535","35202597",0.1204,492,183,4086.4,2000000,1500,2620,170,145,0,0,20,0,0,0,0,0,25,40,80,1519.93355481728
0.0907,"0","35202598",DA,"123","3520","137","365","35202598","3520005","5350299.01","35535","35202598",0.0907,365,137,4024.3,2000000,1300,,125,110,0,0,10,5,0,0,0,0,15,50,50,1510.47409040794
0.2056,"0","35202599",DA,"216","3520","226","602","35202599","3520005","5350299.01","35535","35202599",0.2056,602,226,2928,1800000,1860,2220,215,150,30,0,15,30,0,0,0,10,20,65,125,1099.22178988327
0.5242,"0","35202608",DA,"306","3520","328","787","35202608","3520005","5350266.00","35535","35202608",0.5242,787,328,1501.3,2580000,2360,,305,235,0,10,0,0,65,0,0,15,40,115,105,625.715375810759
0.1984,"0","35202616",DA,"172","3520","174","521","35202616","3520005","5350274.02","35535","35202616",0.1984,521,174,2626,3000000,2120,,170,165,0,0,5,0,0,0,0,0,0,20,140,877.016129032258
0.4136,"0","35202620",DA,"916","3520","981","1733","35202620","3520005","5350274.02","35535","35202620",0.4136,1733,981,4190,900000,1740,2000,915,240,0,0,5,150,520,0,0,280,510,95,85,2371.85686653772
0.0746,"0","35202627",DA,"150","3520","158","397","35202627","3520005","5350300.03","35535","35202627",0.0746,397,158,5321.7,1000000,1460,,150,40,0,95,15,0,0,0,0,0,10,120,25,2117.96246648794
0.1952,"0","35202628",DA,"751","3520","806","1656","35202628","3520005","5350306.02","35535","35202628",0.1952,1656,806,8483.6,700000,1510,2100,750,85,0,100,0,0,565,0,10,260,270,135,70,4129.09836065574
0.0308,"0","35202655",DA,"946","3520","1070","1632","35202655","3520005","5350136.02","35535","35202655",0.0308,1632,1070,52987,640000,1980,1860,945,0,0,0,0,25,920,0,55,520,350,0,0,34740.2597402597
0.0189,"0","35202656",DA,"546","3520","1009","984","35202656","3520005","5350136.02","35535","35202656",0.0189,984,1009,52063.5,,,1500,545,0,0,0,0,5,545,0,55,220,120,0,0,53386.2433862434
0.0771,"0","35202666",DA,"1463","3520","1828","2549","35202666","3520005","5350136.02","35535","35202666",0.0771,2549,1828,33061,750000,2040,1920,1465,0,0,10,0,75,1375,0,45,735,565,30,0,23709.4682230869
0.0301,"0","35202669",DA,"1562","3520","1829","2864","35202669","3520005","5350128.02","35535","35202669",0.0301,2864,1829,95149.5,750000,2320,1960,1560,0,0,0,0,0,1560,0,110,960,540,0,0,60764.1196013289
0.03,"0","35202670",DA,"445","3520","505","734","35202670","3520005","5350128.02","35535","35202670",0.03,734,505,24466.7,,,1320,445,5,5,0,0,0,435,0,75,275,65,10,0,16833.3333333333
0.0384,"0","35202671",DA,"1632","3520","2089","2799","35202671","3520005","5350128.02","35535","35202671",0.0384,2799,2089,72890.6,755000,1940,1800,1630,0,0,0,0,0,1630,0,10,865,625,45,0,54401.0416666667
